excerpt,startDate,endDate,name,notary,notary_name
https://data.rkd.nl/excerpts/786283,1656-02-07,1656-02-07,Cornelis van der Hoop,https://data.goldenagents.org/datasets/notarissennetwerk/person/1864,Cornelis van der Hoop
https://data.rkd.nl/excerpts/786714,1660-01-14,1660-01-14,Cornelis van der Hoop,https://data.goldenagents.org/datasets/notarissennetwerk/person/1864,Cornelis van der Hoop
https://data.rkd.nl/excerpts/779408,1692-02-18,1692-02-18,Cornelis van Leeuwaerde,https://data.goldenagents.org/datasets/notarissennetwerk/person/1918,Cornelis van Leeuwaerde
https://data.rkd.nl/excerpts/783894,1693-10-20,1693-10-20,Cornelis van Leeuwaerde,https://data.goldenagents.org/datasets/notarissennetwerk/person/1918,Cornelis van Leeuwaerde
https://data.rkd.nl/excerpts/785727,1692-01-01,1692-12-31,Cornelis van Leeuwaerde,https://data.goldenagents.org/datasets/notarissennetwerk/person/1918,Cornelis van Leeuwaerde
https://data.rkd.nl/excerpts/785735,1687-11-28,1687-11-28,Cornelis van Leeuwaerde,https://data.goldenagents.org/datasets/notarissennetwerk/person/1918,Cornelis van Leeuwaerde
https://data.rkd.nl/excerpts/787001,1683-01-15,1683-01-15,Cornelis van Leeuwaerde,https://data.goldenagents.org/datasets/notarissennetwerk/person/1918,Cornelis van Leeuwaerde
https://data.rkd.nl/excerpts/781120,1720-04-25,1720-04-25,Cornelis van Loon,https://data.goldenagents.org/datasets/notarissennetwerk/person/1932,Cornelis van Loon
https://data.rkd.nl/excerpts/781177,1718-03-29,1718-03-29,Cornelis van Loon,https://data.goldenagents.org/datasets/notarissennetwerk/person/1932,Cornelis van Loon
https://data.rkd.nl/excerpts/782011,1724-07-13,1724-07-13,Cornelis van Loon,https://data.goldenagents.org/datasets/notarissennetwerk/person/1932,Cornelis van Loon
https://data.rkd.nl/excerpts/783619,1720-01-01,1720-12-31,Cornelis van Loon,https://data.goldenagents.org/datasets/notarissennetwerk/person/1932,Cornelis van Loon
https://data.rkd.nl/excerpts/786482,1698-09-01,1700-10-28,Cornelis van Loon,https://data.goldenagents.org/datasets/notarissennetwerk/person/1932,Cornelis van Loon
https://data.rkd.nl/excerpts/778032,1674-08-19,1674-08-19,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/778097,1680-12-07,1680-12-07,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/778834,1691-01-11,1691-01-11,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/779200,1671-03-07,1671-03-07,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/779290,1672-09-12,1672-09-12,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/779771,1668-05-01,1668-05-01,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/780105,1691-05-17,1691-05-17,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/781049,1680-04-08,1680-04-08,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/781753,1674-06-16,1674-06-16,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/782133,1664-02-14,1664-02-14,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/782379,1667-07-27,1667-10-26,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/782909,1664-05-19,1664-05-19,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/783909,1683-01-01,1683-12-31,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/785003,1671-06-29,1671-06-29,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/785341,1664-02-14,1664-02-14,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/785544,1678-05-13,1678-05-13,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/785738,1689-01-01,1690-02-04,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/786179,1684-03-14,1684-03-14,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/786183,1684-01-14,1684-01-14,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/786434,1664-09-06,1664-09-06,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/786612,1674-10-24,1674-10-24,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/786827,1677-10-31,1677-10-31,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/787382,1659-01-30,1684-12-31,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/787410,1680-05-23,1680-05-23,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/787411,1680-05-23,1680-05-23,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/787412,1680-05-06,1680-05-23,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/787524,1673-04-21,1673-04-21,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/788223,1672-08-25,1672-08-25,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/788449,1677-10-14,1677-10-14,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/788535,1673-08-25,1673-08-25,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/788543,1673-05-09,1673-05-09,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/788577,1671-11-28,1671-11-28,Cornelis van Poelenburgh,https://data.goldenagents.org/datasets/notarissennetwerk/person/2026,Cornelis van Poelenburgh
https://data.rkd.nl/excerpts/779780,1668-10-23,1668-10-23,Cornelis van Rijp,,
https://data.rkd.nl/excerpts/778547,1652-03-02,1652-03-02,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/780214,1646-06-01,1646-06-01,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/780220,1648-03-12,1648-03-12,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/780227,1648-03-12,1648-03-12,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/782474,1645-03-09,1645-03-09,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/782482,1645-03-09,1645-03-09,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/783061,1642-02-12,1642-02-12,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/784473,1644-04-15,1644-04-15,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/785002,1656-12-23,1656-12-23,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/786563,1644-01-07,1644-01-07,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/786630,1644-01-06,1644-01-06,Cornelis Vliet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2170,Cornelis Vliet
https://data.rkd.nl/excerpts/780687,1697-01-01,1700-10-23,Cornelis Winter,https://data.goldenagents.org/datasets/notarissennetwerk/person/2212,Cornelis Winter
https://data.rkd.nl/excerpts/781867,1704-09-22,1704-09-22,Cornelis Winter,https://data.goldenagents.org/datasets/notarissennetwerk/person/2212,Cornelis Winter
https://data.rkd.nl/excerpts/784110,0701-10-17,0701-10-17,Cornelis Winter,https://data.goldenagents.org/datasets/notarissennetwerk/person/2212,Cornelis Winter
https://data.rkd.nl/excerpts/787273,1705-03-20,1705-03-20,Cornelis Winter,https://data.goldenagents.org/datasets/notarissennetwerk/person/2212,Cornelis Winter
https://data.rkd.nl/excerpts/787295,1698-02-06,1698-02-06,Cornelis Winter,https://data.goldenagents.org/datasets/notarissennetwerk/person/2212,Cornelis Winter
https://data.rkd.nl/excerpts/779499,1664-08-27,1664-08-27,D. Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/779105,1634-04-06,1634-04-06,Daniel Bredan,https://data.goldenagents.org/datasets/notarissennetwerk/person/1663,Daniel Bredan
https://data.rkd.nl/excerpts/786662,1687-08-01,1687-08-31,Daniel Luijken,https://data.goldenagents.org/datasets/notarissennetwerk/person/1938,Daniel Luijken
https://data.rkd.nl/excerpts/779331,1700-03-23,1700-03-23,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/779337,1702-03-06,1702-03-10,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/779340,1700-03-23,1700-03-23,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/780107,1698-11-08,1698-11-08,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/781117,1698-01-13,1698-01-13,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/783396,1702-05-15,1702-05-15,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/786580,1719-05-04,1719-05-04,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/787285,1706-01-01,1706-12-31,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/787497,1707-03-29,1707-03-29,Daniel Moors,https://data.goldenagents.org/datasets/notarissennetwerk/person/1975,Daniel Moors
https://data.rkd.nl/excerpts/781620,1612-02-01,1612-02-01,Daniel Mostaert,https://data.goldenagents.org/datasets/notarissennetwerk/person/1977,Daniel Mostart
https://data.rkd.nl/excerpts/782182,1612-12-05,1612-12-05,Daniel Mostaert,https://data.goldenagents.org/datasets/notarissennetwerk/person/1977,Daniel Mostart
https://data.rkd.nl/excerpts/783916,1595-10-04,1595-10-04,Daniel Mostaert,https://data.goldenagents.org/datasets/notarissennetwerk/person/1977,Daniel Mostart
https://data.rkd.nl/excerpts/785477,1604-03-08,1604-03-10,Daniel Mostaert,https://data.goldenagents.org/datasets/notarissennetwerk/person/1977,Daniel Mostart
https://data.rkd.nl/excerpts/778092,1699-07-08,1699-07-08,Daniel van Liebergen,https://data.goldenagents.org/datasets/notarissennetwerk/person/1923,Daniel van Liebergen
https://data.rkd.nl/excerpts/781121,1710-01-01,1710-12-31,Daniel van Liebergen,https://data.goldenagents.org/datasets/notarissennetwerk/person/1923,Daniel van Liebergen
https://data.rkd.nl/excerpts/781166,1706-01-27,1706-01-27,Daniel van Liebergen,https://data.goldenagents.org/datasets/notarissennetwerk/person/1923,Daniel van Liebergen
https://data.rkd.nl/excerpts/781179,1702-12-08,1718-09-15,Daniel van Liebergen,https://data.goldenagents.org/datasets/notarissennetwerk/person/1923,Daniel van Liebergen
https://data.rkd.nl/excerpts/783020,1697-01-08,1697-01-08,Daniel van Liebergen,https://data.goldenagents.org/datasets/notarissennetwerk/person/1923,Daniel van Liebergen
https://data.rkd.nl/excerpts/782126,1643-11-20,1643-11-20,David de l'Hommel,https://data.goldenagents.org/datasets/notarissennetwerk/person/1858,David de l' Hommel
https://data.rkd.nl/excerpts/783855,1642-05-12,1642-05-12,David de l'Hommel,https://data.goldenagents.org/datasets/notarissennetwerk/person/1858,David de l' Hommel
https://data.rkd.nl/excerpts/786809,1641-06-03,1641-06-03,David de l'Hommel,https://data.goldenagents.org/datasets/notarissennetwerk/person/1858,David de l' Hommel
https://data.rkd.nl/excerpts/786811,1641-06-03,1641-06-03,David de l'Hommel,https://data.goldenagents.org/datasets/notarissennetwerk/person/1858,David de l' Hommel
https://data.rkd.nl/excerpts/787536,1644-10-13,1644-10-13,David de l'Hommel,https://data.goldenagents.org/datasets/notarissennetwerk/person/1858,David de l' Hommel
https://data.rkd.nl/excerpts/787972,1644-12-19,1644-12-19,David de l'Hommel,https://data.goldenagents.org/datasets/notarissennetwerk/person/1858,David de l' Hommel
https://data.rkd.nl/excerpts/779655,1641-03-21,1641-03-21,David de l’ Hommel,https://data.goldenagents.org/datasets/notarissennetwerk/person/1858,David de l' Hommel
https://data.rkd.nl/excerpts/778099,1717-06-07,1717-06-07,David des Pommare,https://data.goldenagents.org/datasets/notarissennetwerk/person/2028,David des Pommare
https://data.rkd.nl/excerpts/779404,1708-01-21,1708-01-21,David des Pommare,https://data.goldenagents.org/datasets/notarissennetwerk/person/2028,David des Pommare
https://data.rkd.nl/excerpts/779417,1705-11-16,1706-07-16,David des Pommare,https://data.goldenagents.org/datasets/notarissennetwerk/person/2028,David des Pommare
https://data.rkd.nl/excerpts/783433,1709-05-01,1709-05-31,David des Pommare,https://data.goldenagents.org/datasets/notarissennetwerk/person/2028,David des Pommare
https://data.rkd.nl/excerpts/787286,1707-04-01,1707-04-30,David des Pommare,https://data.goldenagents.org/datasets/notarissennetwerk/person/2028,David des Pommare
https://data.rkd.nl/excerpts/787287,1707-04-15,1707-04-15,David des Pommare,https://data.goldenagents.org/datasets/notarissennetwerk/person/2028,David des Pommare
https://data.rkd.nl/excerpts/779112,1661-12-24,1661-12-24,David Doornick,,
https://data.rkd.nl/excerpts/779295,1649-04-28,1649-04-28,David Doornick,,
https://data.rkd.nl/excerpts/779300,1649-04-28,1649-04-28,David Doornick,,
https://data.rkd.nl/excerpts/780417,1650-03-03,1650-03-03,David Doornick,,
https://data.rkd.nl/excerpts/780427,1662-01-01,1661-12-31,David Doornick,,
https://data.rkd.nl/excerpts/780709,1655-07-19,1655-07-19,David Doornick,,
https://data.rkd.nl/excerpts/780787,1656-03-30,1656-03-30,David Doornick,,
https://data.rkd.nl/excerpts/781670,1673-07-07,1675-04-18,David Doornick,,
https://data.rkd.nl/excerpts/781682,1673-07-07,1675-04-18,David Doornick,,
https://data.rkd.nl/excerpts/781913,1700-01-01,1700-12-31,David Doornick,,
https://data.rkd.nl/excerpts/781918,1700-09-22,1700-09-22,David Doornick,,
https://data.rkd.nl/excerpts/781943,1666-04-10,1666-04-10,David Doornick,,
https://data.rkd.nl/excerpts/781961,1666-04-10,1666-04-10,David Doornick,,
https://data.rkd.nl/excerpts/782417,1652-11-21,1652-11-21,David Doornick,,
https://data.rkd.nl/excerpts/782472,1674-06-02,1674-06-02,David Doornick,,
https://data.rkd.nl/excerpts/782939,1660-12-06,1660-12-06,David Doornick,,
https://data.rkd.nl/excerpts/783751,1647-09-07,1648-01-07,David Doornick,,
https://data.rkd.nl/excerpts/783785,1694-10-25,1694-10-25,David Doornick,,
https://data.rkd.nl/excerpts/783848,1678-07-05,1678-07-05,David Doornick,,
https://data.rkd.nl/excerpts/783851,1676-02-19,1676-02-19,David Doornick,,
https://data.rkd.nl/excerpts/783920,1654-08-25,1654-08-25,David Doornick,,
https://data.rkd.nl/excerpts/785389,1692-01-04,1692-05-01,David Doornick,,
https://data.rkd.nl/excerpts/785584,1666-01-01,1683-06-21,David Doornick,,
https://data.rkd.nl/excerpts/785592,1659-06-12,1659-06-12,David Doornick,,
https://data.rkd.nl/excerpts/786145,1675-10-11,1675-10-11,David Doornick,,
https://data.rkd.nl/excerpts/786558,1662-04-01,1662-04-01,David Doornick,,
https://data.rkd.nl/excerpts/786733,1670-10-17,1670-10-17,David Doornick,,
https://data.rkd.nl/excerpts/786755,1653-01-16,1653-01-16,David Doornick,,
https://data.rkd.nl/excerpts/786769,1647-11-24,1647-11-24,David Doornick,,
https://data.rkd.nl/excerpts/787394,1649-04-18,1649-04-18,David Doornick,,
https://data.rkd.nl/excerpts/787499,1677-06-30,1677-06-30,David Doornick,,
https://data.rkd.nl/excerpts/787537,1678-01-08,1678-01-08,David Doornick,,
https://data.rkd.nl/excerpts/787795,1688-04-06,1688-04-06,David Doornick,,
https://data.rkd.nl/excerpts/787921,1693-11-04,1698-12-31,David Doornick,,
https://data.rkd.nl/excerpts/787924,1676-12-18,1676-12-18,David Doornick,,
https://data.rkd.nl/excerpts/788367,1660-03-13,1660-03-13,David Doornick,,
https://data.rkd.nl/excerpts/788661,1675-10-13,1675-10-13,David Doornick,,
https://data.rkd.nl/excerpts/788678,1647-09-30,1647-09-30,David Doornick,,
https://data.rkd.nl/excerpts/788680,1650-04-18,1650-04-18,David Doornick,,
https://data.rkd.nl/excerpts/782651,1624-09-27,1624-09-27,David Mostart,,
https://data.rkd.nl/excerpts/779768,1688-10-08,1688-10-08,David Staffmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/777610,1690-03-01,1690-09-29,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/779364,1691-12-10,1691-12-10,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/779365,1694-03-19,1694-03-19,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/779430,1694-10-11,1694-10-11,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/779435,1684-11-23,1684-11-23,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/783899,1675-09-28,1695-05-30,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/783913,1666-03-22,1691-09-26,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/785358,1691-01-08,1691-01-08,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/786181,1683-06-24,1683-06-24,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/786579,1698-04-12,1698-04-12,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/786601,1684-11-14,1684-11-14,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/786606,1684-11-14,1684-11-14,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/786629,1683-11-04,1683-11-04,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/786633,1681-04-22,1681-04-22,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/786663,1684-12-29,1684-12-29,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/787030,1688-06-02,1688-06-02,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/787163,1691-03-08,1691-03-08,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/787271,1692-10-28,1696-12-31,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/787653,1685-10-08,1685-10-08,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/788491,1686-02-07,1686-02-07,David Stafmaeker Varlet,https://data.goldenagents.org/datasets/notarissennetwerk/person/2108,David Stafmaeker Varlet
https://data.rkd.nl/excerpts/784460,1754-10-24,1754-10-24,David van Oostrum,https://data.goldenagents.org/datasets/notarissennetwerk/person/2005,David van Oostrum
https://data.rkd.nl/excerpts/779893,1697-03-29,1697-03-29,David Walschaert,https://data.goldenagents.org/datasets/notarissennetwerk/person/2185,David Walschaert
https://data.rkd.nl/excerpts/779924,1697-03-29,1697-03-29,David Walschaert,https://data.goldenagents.org/datasets/notarissennetwerk/person/2185,David Walschaert
https://data.rkd.nl/excerpts/786871,1663-11-23,1664-08-16,David Ypelaer,https://data.goldenagents.org/datasets/notarissennetwerk/person/2221,David IJpelaer
https://data.rkd.nl/excerpts/779165,1659-02-10,1659-02-10,de Jager,https://data.goldenagents.org/datasets/notarissennetwerk/person/1884,Alweijn de Jager
https://data.rkd.nl/excerpts/778944,1666-10-28,1666-10-28,de Vos,,
https://data.rkd.nl/excerpts/781119,1708-04-02,1708-05-14,De Wilde,,
https://data.rkd.nl/excerpts/780998,1688-08-23,1688-08-23,De Winter,https://data.goldenagents.org/datasets/notarissennetwerk/person/2211,Jacob de Winter
https://data.rkd.nl/excerpts/787520,1671-01-01,1671-12-31,de Wit,https://data.goldenagents.org/datasets/notarissennetwerk/person/2216,Pieter de Wit
https://data.rkd.nl/excerpts/778108,1661-04-04,1661-04-04,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/778536,1667-11-11,1667-11-11,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/778942,1663-04-19,1663-04-19,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/779036,1665-01-03,1665-01-03,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/779522,1672-03-23,1672-03-23,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/779988,1661-10-06,1662-06-05,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/780003,1662-01-09,1662-01-09,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/781524,1662-03-03,1662-03-03,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/782899,1664-06-17,1664-06-17,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/783008,1662-06-02,1662-06-02,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/783010,1662-06-02,1662-06-02,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/783441,1668-02-14,1668-02-14,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/785038,1666-10-03,1666-10-03,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/785534,1659-08-09,1659-08-09,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/786691,1662-03-13,1662-03-13,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/786692,1657-01-01,1657-12-31,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/786695,1673-11-27,1673-11-27,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/786742,1671-11-12,1671-11-12,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/786913,1674-10-25,1674-10-25,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/786975,1665-11-16,1665-11-16,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
https://data.rkd.nl/excerpts/787638,1671-03-23,1671-03-23,Dirck Danckerts,https://data.goldenagents.org/datasets/notarissennetwerk/person/2049,Dirck Danckerts
